edad	sexo	nrodepen	fonopart	fonolab	autovaluo	esaval	tieneaval	antiguedad	tiporenta	dpto	morosidad
42	1	1	1	1	2	1	1	10	3	1	1
42	2	0	2	2	1	1	1	10	2	1	1
42	2	0	2	2	1	1	1	10	2	1	1
42	2	0	2	2	1	1	1	10	2	1	1
42	2	0	2	2	1	1	1	10	2	1	1
42	1	0	2	2	1	2	2	10	2	1	1
42	1	0	1	1	2	1	1	10	3	1	1
42	2	0	2	1	1	1	1	10	3	1	1
42	2	0	1	1	2	2	1	10	3	1	1
42	1	0	2	1	1	1	1	10	3	1	1
42	1	0	1	1	1	1	1	10	3	1	1
43	1	5	1	1	1	1	1	10	3	1	2
43	1	5	1	1	2	1	1	10	3	1	2
43	1	5	2	1	2	1	1	10	3	1	2
43	2	5	1	1	1	1	2	10	3	1	2
43	1	5	2	2	1	1	2	10	3	1	2
43	1	4	1	1	1	1	1	10	3	1	2
43	2	4	1	2	1	1	1	10	3	1	2
43	2	4	2	2	2	1	1	10	3	1	2
43	2	4	2	1	1	1	1	10	3	1	2
43	2	3	1	1	1	1	1	10	3	1	1
43	2	3	1	1	1	1	1	10	3	1	1
43	1	3	2	2	2	1	1	10	3	1	1
43	1	3	2	2	2	1	1	10	3	1	1
43	2	3	1	1	2	1	1	10	3	1	1
43	2	2	2	2	1	1	1	10	2	1	1
43	2	2	2	2	1	1	1	10	2	1	1
43	2	2	1	2	1	2	2	10	2	1	1
43	1	2	2	2	1	2	1	10	2	1	1
43	1	2	1	1	2	1	1	10	2	1	1
43	1	2	2	2	2	2	1	10	3	1	1
43	2	2	2	1	1	1	1	10	3	1	1
43	1	2	1	1	1	1	1	10	3	1	1
43	1	2	1	1	1	1	1	10	3	1	1
43	1	2	1	1	1	1	1	10	3	1	1
43	2	2	1	2	1	2	2	10	3	1	1
43	1	2	1	1	2	1	1	10	3	1	1
43	1	2	1	1	1	1	1	10	3	1	1
43	1	2	1	1	1	1	1	10	3	1	1
43	2	2	2	2	1	2	2	10	3	1	1
43	2	2	2	2	1	1	1	10	3	1	1
43	2	2	1	1	1	2	2	10	3	1	1
43	2	2	1	1	1	2	2	10	3	1	1
43	2	2	1	1	1	1	1	10	3	1	1
43	1	2	2	1	1	1	1	10	3	1	1
43	1	1	1	2	1	1	1	10	2	1	1
43	2	1	2	2	1	1	1	10	2	1	1
43	2	1	2	2	1	1	1	10	2	1	1
43	2	1	2	2	1	1	1	10	2	1	1
43	2	1	1	2	1	1	2	10	2	1	1
43	2	1	1	2	1	2	2	10	2	1	1
43	1	1	2	2	1	1	1	10	2	1	1
43	1	1	1	1	1	1	1	10	3	1	1
43	2	1	2	1	1	1	1	10	3	1	1
43	1	1	1	1	1	1	1	10	3	1	1
43	1	1	1	1	1	1	1	10	3	1	1
43	1	1	1	1	1	2	2	10	3	1	1
43	2	1	1	1	1	1	1	10	3	1	1
43	1	1	2	1	1	1	1	10	3	1	1
43	1	1	1	1	1	1	1	10	3	1	1
43	1	1	1	1	1	1	1	10	3	1	1
43	2	0	2	2	1	1	1	10	2	1	1
43	1	0	2	2	1	1	1	10	2	1	1
43	2	0	2	2	1	1	1	10	2	1	1
43	2	0	2	2	1	1	1	10	2	1	1
43	1	0	2	2	1	1	1	10	2	1	1
43	2	0	2	2	1	2	2	10	2	1	1
43	2	0	1	2	1	2	2	10	2	1	1
43	2	0	2	1	2	2	2	10	3	1	1
43	1	0	1	2	1	2	1	10	3	1	1
43	1	0	2	1	2	1	1	10	3	1	1
44	2	5	2	1	2	1	1	10	3	1	2
44	1	5	1	1	1	1	1	10	3	1	2
44	2	5	1	1	2	1	1	10	3	1	2
44	2	4	1	2	1	2	2	10	2	1	2
44	1	4	1	1	1	1	1	10	3	1	2
44	1	4	2	1	2	1	1	10	3	1	1
44	2	3	2	1	1	1	1	10	3	1	1
44	2	3	2	1	1	1	1	10	3	1	1
44	1	3	2	2	2	2	2	10	3	1	1
44	1	3	1	1	1	1	1	10	3	1	1
44	1	3	1	1	1	1	2	10	3	1	1
44	2	2	2	2	1	1	1	10	2	1	1
44	2	2	1	1	1	1	2	10	2	1	1
44	2	2	1	2	1	1	1	10	2	1	1
44	2	2	2	2	1	2	2	10	2	1	1
44	2	2	1	2	1	1	1	10	2	1	2
44	2	2	1	2	2	1	1	10	2	1	1
44	1	2	1	1	1	2	1	10	3	1	1
44	2	2	2	2	2	1	1	10	3	1	1
44	1	2	1	1	1	1	2	10	3	1	1
44	2	2	1	1	2	1	1	10	3	1	1
44	1	2	2	2	1	2	2	10	3	1	1
44	2	2	1	1	2	1	1	10	3	1	1
44	1	2	1	1	2	2	1	10	3	1	1
44	1	2	2	2	2	2	2	10	3	1	1
44	2	2	1	1	2	1	1	10	3	1	1
44	1	2	1	1	1	1	1	10	3	1	1
44	1	2	1	1	1	1	1	10	3	1	1
44	2	2	1	1	1	1	1	10	3	1	1
44	1	2	1	1	2	1	1	10	3	1	1
44	2	2	1	1	2	1	1	10	3	1	1
44	1	2	2	1	2	1	1	10	3	1	1
44	2	2	2	1	1	2	2	10	3	1	1
44	2	1	2	2	1	1	1	10	2	1	1
44	2	1	2	2	1	1	1	10	2	1	1
44	2	1	2	2	1	1	1	10	2	1	1
44	2	1	1	1	1	1	1	10	2	1	1
44	1	1	2	2	1	2	1	10	2	1	1
44	2	1	2	1	1	2	2	10	2	1	1
44	1	1	2	1	1	1	2	10	2	1	1
44	2	1	1	2	1	1	2	10	2	1	1
44	1	1	1	1	1	1	1	10	3	1	1
44	1	1	1	1	1	1	1	10	3	1	1
44	1	1	2	1	1	1	1	10	3	1	1
44	1	1	1	1	1	1	1	10	3	1	1
44	1	1	2	1	1	2	2	10	3	1	1
44	2	1	1	2	2	1	1	10	3	1	1
44	1	1	1	2	1	2	2	10	3	1	1
44	1	0	2	2	1	1	1	10	2	1	1
44	2	0	2	2	1	1	1	10	2	1	1
44	1	0	1	2	1	1	1	10	2	1	1
44	1	0	1	2	1	2	1	10	2	1	1
44	2	0	2	2	1	1	1	10	3	1	1
44	2	0	2	1	2	1	1	10	3	1	1
44	2	0	2	1	2	1	1	10	3	1	1
44	2	0	1	1	1	1	1	10	3	1	1
44	1	0	1	1	2	1	1	10	3	1	1
44	2	0	2	1	2	1	1	10	3	1	1
44	2	0	2	2	1	1	2	10	3	1	1
45	2	5	1	1	1	1	1	10	3	1	2
45	2	4	1	2	1	1	1	10	2	1	1
45	2	4	1	1	1	1	2	10	3	1	2
45	2	4	2	1	2	1	1	10	3	1	2
45	1	4	1	2	2	1	1	10	3	1	1
45	2	3	2	2	1	1	1	10	2	1	1
45	2	3	2	2	2	1	1	10	2	1	1
45	2	3	1	2	1	1	1	10	2	1	1
45	2	3	1	1	2	2	1	10	3	1	1
45	2	3	1	1	1	2	1	10	3	1	1
45	1	3	1	2	1	1	2	10	3	1	1
45	2	3	2	1	2	2	2	10	3	1	1
45	1	3	2	2	1	1	1	10	3	1	1
45	1	3	2	1	1	1	1	10	3	1	1
45	2	3	1	1	2	1	1	10	3	1	1
45	1	3	1	1	2	1	1	10	3	1	1
45	2	3	2	2	2	1	2	10	3	1	1
45	2	2	1	2	1	1	1	10	2	1	1
45	1	2	1	2	1	2	2	10	2	1	1
45	2	2	2	2	1	2	2	10	2	1	1
45	2	2	1	2	1	1	1	10	2	1	1
45	1	2	2	2	1	1	1	10	2	1	1
45	2	2	1	1	1	1	1	10	3	1	1
45	2	2	1	1	2	2	1	10	3	1	1
45	1	2	1	1	1	1	1	10	3	1	1
45	2	2	1	1	1	1	1	10	3	1	1
45	2	2	1	1	1	1	1	10	3	1	1
45	1	2	1	1	1	1	1	10	3	1	1
45	2	2	2	2	2	2	2	10	3	1	1
45	2	2	2	1	1	2	2	10	3	1	1
45	1	2	1	1	1	1	2	10	3	1	1
45	1	2	2	1	1	1	1	10	3	1	1
45	2	2	1	1	1	1	1	10	3	1	1
45	2	2	2	2	2	1	1	10	3	1	1
45	1	2	1	1	1	1	1	10	3	1	1
45	2	2	2	1	2	2	2	10	3	1	1
45	2	2	1	1	1	1	2	10	3	1	1
45	1	1	2	2	1	1	1	10	2	1	1
45	1	1	2	2	1	2	2	10	2	1	1
45	2	1	1	2	1	1	2	10	2	1	1
45	2	1	2	1	2	1	1	10	2	1	1
45	2	1	2	2	1	1	1	10	2	1	1
45	2	1	2	2	1	1	1	10	2	1	1
45	2	1	1	1	1	2	1	10	3	1	1
45	1	1	2	2	1	1	1	10	3	1	1
45	2	1	1	1	1	1	1	10	3	1	1
45	2	1	2	1	2	1	1	10	3	1	1
45	1	1	1	1	1	1	1	10	3	1	1
45	1	1	1	1	1	1	1	10	3	1	1
45	1	1	1	1	1	1	1	10	3	1	1
45	2	1	1	1	1	2	2	10	3	1	1
45	1	0	2	2	1	1	1	10	2	1	1
45	1	0	2	1	1	1	2	10	2	1	1
45	2	0	1	2	1	1	1	10	2	1	1
45	2	0	1	2	1	1	2	10	2	1	1
45	2	0	2	2	1	1	1	10	2	1	1
45	2	0	1	1	2	1	1	10	3	1	1
45	1	0	2	2	2	1	1	10	3	1	1
45	1	0	2	2	1	1	1	10	3	1	1
45	1	0	2	1	1	1	1	10	3	1	1
45	1	0	2	1	1	1	1	10	3	1	1
45	2	0	1	1	1	1	1	10	3	1	1
46	1	5	2	2	1	2	1	10	2	1	2
46	2	5	2	2	2	1	2	10	3	1	2
46	1	4	1	1	1	1	2	10	2	1	2
46	2	4	2	2	1	2	1	10	2	1	1
46	2	4	2	1	1	1	1	10	3	1	2
46	1	4	2	2	2	2	2	10	3	1	2
46	2	4	2	2	2	1	1	10	3	1	2
46	2	3	2	2	1	1	2	10	2	1	1
46	2	3	1	2	1	2	2	10	2	1	1
46	2	3	2	2	1	2	1	10	2	1	1
46	2	3	1	1	2	1	1	10	3	1	1
46	2	3	1	1	1	1	1	10	3	1	1
46	2	3	1	1	1	1	1	10	3	1	1
46	1	3	1	1	2	2	1	10	3	1	1
46	2	2	2	2	1	1	1	10	2	1	1
46	1	2	2	2	1	2	2	10	2	1	1
46	1	2	2	2	2	2	2	10	3	1	1
46	2	2	2	2	1	1	1	10	3	1	1
46	1	2	2	2	1	1	1	10	3	1	1
46	1	2	1	1	2	1	1	10	3	1	1
46	2	2	1	1	1	1	1	10	3	1	1
46	1	2	1	1	1	2	1	10	3	1	1
46	2	1	1	1	2	1	1	10	3	1	1
46	2	1	2	2	2	2	1	10	3	1	1
46	1	1	2	1	2	1	1	10	3	1	1
46	1	1	2	2	1	2	2	10	3	1	1
46	1	1	1	2	1	1	1	10	3	1	1
46	2	0	1	1	2	1	1	10	3	1	1
46	1	0	2	1	1	1	2	10	3	1	1
47	2	5	2	1	2	1	1	10	3	1	2
47	1	5	1	1	2	1	1	10	3	1	2
47	1	5	1	1	2	2	1	10	3	1	2
47	2	4	2	2	1	1	2	10	2	1	2
47	2	4	2	2	1	1	2	10	2	1	2
47	2	4	2	2	1	2	1	10	2	1	1
47	2	4	1	1	1	2	2	10	3	1	2
47	2	4	2	2	2	1	1	10	3	1	2
47	1	3	2	2	1	2	1	10	2	1	1
47	2	3	2	1	1	1	1	10	3	1	1
47	1	3	2	2	2	1	1	10	3	1	1
47	1	3	2	1	2	1	1	10	3	1	1
47	2	3	2	2	2	2	2	10	3	1	1
47	2	3	1	1	2	1	1	10	3	1	1
47	1	3	1	1	2	1	1	10	3	1	1
47	2	3	1	1	1	2	2	10	3	1	1
47	2	3	2	2	1	1	1	10	3	1	1
47	1	2	2	2	2	1	2	10	2	1	1
47	1	2	2	2	2	2	1	10	3	1	1
47	2	2	2	1	2	2	2	10	3	1	1
47	1	2	1	1	2	1	1	10	3	1	1
47	1	2	1	1	1	1	1	10	3	1	1
47	1	2	2	2	1	2	2	10	3	1	1
47	2	2	1	1	1	1	1	10	3	1	1
47	1	2	1	1	1	1	1	10	3	1	1
47	1	2	1	1	1	1	1	10	3	1	1
47	1	2	1	1	1	2	1	10	3	1	1
47	1	2	2	1	1	1	1	10	3	1	1
47	2	2	2	1	2	1	1	10	3	1	1
47	2	1	2	1	2	1	1	10	3	1	1
47	2	1	1	1	2	1	1	10	3	1	1
47	1	1	2	1	1	1	1	10	3	1	1
47	1	1	1	1	1	1	1	10	3	1	1
47	1	1	1	1	1	1	1	10	3	1	1
47	1	0	1	1	1	1	1	10	3	1	1
47	1	0	1	1	1	2	1	10	3	1	1
47	2	0	2	2	1	1	1	10	3	1	1
48	1	5	1	1	1	1	1	10	3	1	2
48	2	4	2	2	1	1	2	10	2	1	2
48	2	4	1	2	1	1	1	10	2	1	1
48	2	4	2	1	2	1	1	10	3	1	2
48	1	4	1	1	2	1	1	10	3	1	1
48	2	4	2	2	1	1	1	10	3	1	2
48	2	3	2	2	1	1	2	10	2	1	1
48	2	3	2	1	1	1	1	10	2	1	1
48	1	3	1	2	2	1	1	10	3	1	1
48	1	3	1	1	1	1	1	10	3	1	1
48	1	3	2	1	2	1	1	10	3	1	1
48	1	3	2	2	1	1	1	10	3	1	1
48	2	2	2	2	1	2	2	10	2	1	1
48	2	2	1	2	1	1	1	10	2	1	1
48	2	2	2	1	1	1	1	10	3	1	1
48	2	2	1	1	1	1	1	10	3	1	1
48	2	2	2	1	1	1	1	10	3	1	1
48	2	2	1	1	1	1	1	10	3	1	1
48	1	2	1	1	1	1	1	10	3	1	1
48	2	2	1	1	2	2	1	10	3	1	1
48	1	1	2	2	1	1	1	10	3	1	1
48	2	1	2	1	2	1	1	10	3	1	1
48	1	1	1	1	2	1	1	10	3	1	1
48	1	0	1	2	1	2	1	10	2	1	1
48	1	0	2	1	2	1	1	10	3	1	1
48	2	0	2	1	2	1	1	10	3	1	1
49	2	5	2	2	1	1	1	10	3	1	2
49	1	4	1	1	2	2	2	10	2	1	1
49	1	4	2	1	2	1	1	10	2	1	2
49	2	4	1	1	2	1	1	10	3	1	2
49	2	4	2	1	1	1	1	10	3	1	1
49	2	4	1	1	2	1	1	10	3	1	2
49	2	4	2	2	1	1	1	10	3	1	1
49	2	4	2	1	1	2	2	10	3	1	2
49	2	3	2	2	2	1	1	10	3	1	1
49	2	3	2	1	2	1	1	10	3	1	1
49	2	2	1	2	1	1	2	10	2	1	1
49	2	2	1	1	2	2	1	10	3	1	1
49	1	2	1	1	1	1	1	10	3	1	1
49	2	1	2	2	2	1	1	10	3	1	2
49	2	1	2	2	1	1	2	10	3	1	2
49	2	0	2	1	1	1	1	10	2	1	1
49	1	0	1	1	1	1	1	10	3	1	1
50	2	5	1	1	2	1	1	10	3	1	1
50	1	5	1	1	1	1	1	10	3	1	2
50	2	5	2	2	2	1	1	10	3	1	2
50	2	5	2	1	1	1	1	10	3	1	2
50	2	4	1	1	2	1	1	10	2	1	1
50	1	4	2	1	2	2	1	10	3	1	2
50	2	4	1	1	2	1	1	10	3	1	2
50	2	3	2	1	1	1	1	10	2	1	1
50	2	3	1	2	1	2	1	10	3	1	1
50	1	3	1	1	1	2	1	10	3	1	1
50	2	2	1	2	1	1	2	10	2	1	1
50	2	2	2	2	2	1	1	10	3	1	1
50	1	2	1	1	2	2	1	10	3	1	1
50	2	2	1	1	1	1	1	10	3	1	1
50	2	1	2	2	2	1	2	10	2	1	1
50	1	1	2	2	2	2	1	10	3	1	1
50	1	1	1	1	2	2	2	10	3	1	1
50	1	1	2	1	1	1	1	10	3	1	1
50	1	0	2	1	1	1	2	10	2	1	1
50	1	0	1	2	1	2	2	10	2	1	1
50	2	0	2	1	2	1	1	10	3	1	1
50	1	0	2	2	2	1	1	10	3	1	1
51	1	5	2	2	2	1	1	10	3	1	2
51	2	4	2	1	2	2	1	10	3	1	2
51	2	4	1	1	2	2	1	10	3	1	2
51	2	3	2	2	1	1	1	10	2	1	1
51	1	3	1	1	2	1	1	10	3	1	1
51	2	3	1	1	1	1	1	10	3	1	1
51	2	2	2	2	1	1	2	10	2	1	1
51	2	2	1	1	1	2	2	10	3	1	1
51	2	2	2	2	2	1	1	10	3	1	1
51	2	2	2	2	2	1	1	10	3	1	1
51	2	2	1	2	1	1	1	10	3	1	1
51	1	1	1	1	2	1	1	10	3	1	1
51	2	1	2	2	2	1	2	10	3	1	1
51	1	1	2	1	1	1	1	10	3	1	1
51	1	1	1	1	1	1	1	10	3	1	1
51	1	0	2	1	2	2	1	10	3	1	1
51	1	0	1	1	1	1	1	10	3	1	1
51	2	0	1	1	2	1	1	10	3	1	1
51	1	0	1	1	1	2	2	10	3	1	1
52	2	5	1	1	2	1	1	10	3	1	2
52	2	5	2	1	1	1	1	10	3	1	2
52	2	5	1	1	1	1	1	10	3	1	2
52	2	5	1	1	2	1	1	10	3	1	2
52	1	3	2	2	1	2	2	10	2	1	1
52	2	3	1	1	1	1	1	10	3	1	1
52	1	3	1	1	1	1	1	10	3	1	1
52	1	3	2	2	2	1	2	10	3	1	1
52	2	2	1	2	1	2	2	10	2	1	1
52	2	2	1	2	2	1	1	10	2	1	1
52	1	2	2	1	2	1	1	10	3	1	1
52	2	2	1	1	1	2	2	10	3	1	1
52	2	2	1	1	1	1	1	10	3	1	1
52	1	1	1	1	1	1	1	10	3	1	1
52	1	1	2	2	1	2	2	10	3	1	1
52	1	0	1	1	1	1	1	10	3	1	1
53	2	5	2	1	2	2	2	10	3	1	2
53	2	5	1	1	1	1	1	10	3	1	2
53	2	5	2	2	2	1	1	10	3	1	2
53	1	4	1	1	1	1	1	10	3	1	2
53	1	4	2	2	2	1	1	10	3	1	2
53	1	4	1	1	1	1	1	10	3	1	2
53	2	4	1	1	1	2	2	10	3	1	2
53	1	4	2	2	1	1	1	10	3	1	1
53	2	3	2	2	2	2	2	10	3	1	1
53	2	3	2	1	1	2	1	10	3	1	1
53	2	2	2	2	2	1	2	10	2	1	1
53	2	2	1	1	1	1	1	10	3	1	1
53	2	2	1	1	1	1	1	10	3	1	1
53	2	2	2	2	2	1	2	10	3	1	1
53	1	2	1	1	2	1	1	10	3	1	1
53	2	2	1	1	1	1	1	10	3	1	1
53	1	2	2	2	2	1	1	10	3	1	1
53	2	1	2	2	1	1	2	10	2	1	1
53	1	0	1	1	2	1	1	10	3	1	1
53	1	0	1	1	2	1	1	10	3	1	1
54	2	5	2	1	2	2	1	10	3	1	2
54	1	4	1	1	2	1	2	10	3	1	2
54	2	4	1	1	2	1	1	10	3	1	2
54	1	4	2	2	2	2	1	10	3	1	2
54	2	3	1	1	2	1	1	10	3	1	1
54	1	3	2	2	2	1	1	10	3	1	1
54	1	3	1	1	2	2	2	10	3	1	1
54	2	3	2	2	2	1	1	10	3	1	1
54	1	2	1	1	1	1	1	10	3	1	1
54	2	2	2	2	1	1	2	10	3	1	1
54	1	2	2	1	1	1	1	10	3	1	1
54	2	1	2	1	1	1	1	10	3	1	1
54	2	0	1	1	1	1	1	10	3	1	1
55	2	5	1	1	1	1	1	10	3	1	2
55	2	4	1	2	1	1	2	10	2	1	2
55	1	4	2	1	2	1	1	10	3	1	2
55	2	4	2	2	1	1	1	10	3	1	2
55	2	4	1	1	1	1	1	10	3	1	2
55	1	3	1	1	1	1	1	10	3	1	1
55	2	2	2	2	1	1	1	10	2	1	2
55	2	2	2	1	2	1	1	10	3	1	1
55	2	2	1	1	1	2	2	10	3	1	1
55	2	2	2	2	2	1	1	10	3	1	1
55	1	1	2	2	2	1	1	10	2	1	1
55	2	1	2	2	1	2	2	10	3	1	1
55	2	1	2	2	1	2	2	10	3	1	1
55	1	0	2	1	2	1	1	10	3	1	1
55	1	0	1	1	1	1	1	10	3	1	1
56	2	5	1	1	2	1	1	10	3	1	2
56	1	5	2	2	2	1	1	10	3	1	2
56	2	5	2	1	2	1	1	10	3	1	2
56	2	4	2	2	1	1	1	10	2	1	2
56	2	4	2	2	1	1	1	10	3	1	2
56	1	4	2	2	2	1	1	10	3	1	2
56	1	4	1	1	2	1	1	10	3	1	2
56	2	4	2	2	2	1	1	10	3	1	1
56	2	2	2	2	1	2	2	10	2	1	1
56	2	2	2	2	2	1	1	10	3	1	1
56	2	2	2	2	1	1	1	10	3	1	1
56	2	2	2	2	2	1	1	10	3	1	1
56	1	2	1	1	1	2	2	10	3	1	1
56	1	2	2	2	2	2	2	10	3	1	1
56	2	2	2	2	2	1	2	10	3	1	1
56	2	1	2	2	2	1	1	10	3	1	1
56	2	1	1	1	2	1	1	10	3	1	1
56	1	1	1	1	1	1	1	10	3	1	1
56	2	1	1	1	1	1	1	10	3	1	1
56	1	1	1	1	1	1	1	10	3	1	1
56	1	0	1	2	1	2	1	10	2	1	1
56	1	0	2	2	2	1	2	10	3	1	1
57	1	5	1	1	2	2	1	10	3	1	2
57	2	5	2	1	2	1	1	10	3	1	2
57	1	4	2	1	1	1	1	10	3	1	1
57	1	3	1	1	2	2	1	10	3	1	1
57	1	2	2	2	2	1	1	10	3	1	1
57	1	2	2	1	2	1	1	10	3	1	1
57	1	1	2	2	2	1	1	10	3	1	1
57	1	1	1	1	2	1	1	10	3	1	1
57	1	1	1	1	2	1	1	10	3	1	1
57	2	0	1	1	2	1	1	10	3	1	1
57	1	0	1	1	1	1	1	10	3	1	1
57	1	0	1	1	1	1	1	10	3	1	1
58	1	4	2	1	1	1	1	10	3	1	2
58	2	4	1	1	2	1	1	10	3	1	2
58	1	2	1	1	2	1	1	10	3	1	1
58	2	2	1	1	2	1	1	10	3	1	1
58	1	2	1	1	1	1	1	10	3	1	1
58	2	1	1	1	1	1	1	10	3	1	1
58	2	1	1	1	1	1	1	10	3	1	1
58	1	0	1	1	1	2	1	10	3	1	1
58	1	0	1	1	1	1	1	10	3	1	1
58	1	0	2	2	2	1	1	10	3	1	1
59	2	4	2	1	2	2	2	10	3	1	2
59	2	2	1	1	1	1	1	10	3	1	1
59	1	2	2	1	1	1	1	10	3	1	1
59	2	2	1	1	2	2	2	10	3	1	1
59	1	1	2	2	2	1	2	10	2	1	1
59	2	1	1	1	1	1	1	10	3	1	1
59	1	1	2	2	2	2	2	10	3	1	1
59	2	1	1	1	1	1	1	10	3	1	1
59	1	1	1	1	1	1	1	10	3	1	1
59	1	0	2	1	2	1	1	10	3	1	1
59	2	0	1	1	1	1	1	10	3	1	1
60	1	2	1	1	2	1	1	10	3	1	1
60	2	2	1	1	1	1	1	10	3	1	1
60	1	1	1	2	1	1	1	10	2	1	1
60	2	1	2	2	1	2	2	10	2	1	1
60	2	1	2	2	2	2	1	10	3	1	1
60	2	1	1	1	2	1	1	10	3	1	1
60	2	1	1	1	2	1	2	10	3	1	1
60	2	0	1	1	1	1	2	10	2	1	1
60	2	0	1	1	2	1	1	10	3	1	1
60	1	0	1	1	2	1	1	10	3	1	1
60	1	0	1	1	2	1	1	10	3	1	1
60	1	0	2	2	2	1	2	10	3	1	1
61	2	5	1	2	1	1	1	10	2	1	2
61	2	5	1	1	1	2	1	10	3	1	2
61	2	4	2	2	2	2	1	10	3	1	2
61	2	3	2	1	2	1	1	10	3	1	1
61	2	3	1	1	1	2	2	10	3	1	1
61	1	2	2	1	1	1	1	10	3	1	1
61	2	1	1	1	1	1	1	10	3	1	1
61	2	1	1	1	1	1	1	10	3	1	1
61	2	0	2	1	1	1	1	10	2	1	1
61	2	0	2	1	1	1	1	10	3	1	1
61	1	0	1	1	2	1	1	10	3	1	1
62	1	5	2	2	1	2	2	10	3	1	2
62	1	5	2	2	2	1	1	10	3	1	2
62	1	4	2	2	2	1	1	10	3	1	2
62	2	3	2	2	2	1	1	10	3	1	1
62	2	1	1	2	2	1	1	10	2	1	1
62	2	1	2	1	1	1	2	10	3	1	1
62	1	1	1	1	1	1	1	10	3	1	1
62	1	1	2	1	2	1	1	10	3	1	1
62	2	0	2	2	1	1	1	10	2	1	1
62	1	0	2	1	1	1	1	10	3	1	1
63	2	5	2	1	2	1	1	10	3	1	2
63	1	5	2	2	2	1	1	10	3	1	2
63	1	5	1	1	1	2	1	10	3	1	2
63	2	3	1	2	1	1	1	10	2	1	1
63	2	2	2	1	2	1	1	10	3	1	1
63	1	1	1	1	1	1	1	10	3	1	1
63	2	1	1	1	1	1	1	10	3	1	1
63	1	0	2	2	1	1	1	10	2	1	1
63	2	0	1	1	1	1	1	10	2	1	1
63	1	0	2	2	2	1	1	10	3	1	1
64	1	2	2	1	2	2	1	10	3	1	1
64	2	1	1	1	2	2	2	10	3	1	1
64	1	0	1	1	2	2	1	10	3	1	1
64	2	0	2	1	2	1	1	10	3	1	1
65	1	5	2	1	1	2	2	10	3	1	2
65	2	3	1	1	1	1	1	10	3	1	1
65	1	1	1	1	2	1	1	10	3	1	1
65	1	0	2	2	2	1	1	10	3	1	1
66	1	5	1	1	1	1	1	10	3	1	2
66	2	5	1	1	2	1	1	10	3	1	2
66	1	5	2	2	1	2	1	10	3	1	2
66	2	4	1	1	1	1	1	10	3	1	2
66	2	2	2	2	1	2	2	10	2	1	1
66	2	1	2	1	1	1	2	10	2	1	1
66	2	1	1	2	2	1	1	10	3	1	1
66	2	1	2	1	1	1	1	10	3	1	1
66	2	1	1	1	2	1	1	10	3	1	1
66	2	0	1	1	2	1	1	10	3	1	1
67	1	5	1	1	1	1	2	10	3	1	2
67	2	1	1	2	2	1	1	10	3	1	1
67	1	1	2	1	1	2	2	10	3	1	1
67	2	0	2	1	1	1	1	10	2	1	1
67	1	0	1	1	2	1	1	10	3	1	1
67	1	0	2	1	2	1	1	10	3	1	1
67	1	0	1	1	2	1	1	10	3	1	1
68	1	5	1	1	1	1	1	10	3	1	2
68	2	5	2	2	1	1	2	10	3	1	2
68	2	1	2	1	2	1	1	10	3	1	1
68	2	1	1	1	2	1	1	10	3	1	1
68	2	0	2	2	2	1	1	10	2	1	1
68	2	0	1	2	2	1	1	10	2	1	1
68	2	0	1	1	2	1	1	10	3	1	1
68	1	0	1	1	1	2	1	10	3	1	1
68	1	0	2	1	2	1	1	10	3	1	1
68	1	0	2	2	1	1	1	10	3	1	1
69	2	5	2	2	1	1	1	10	2	1	2
69	2	2	2	2	2	1	2	10	2	1	1
69	2	2	1	1	1	1	1	10	3	1	1
69	2	1	2	1	2	1	1	10	2	1	1
69	2	1	2	1	2	1	1	10	3	1	1
69	2	1	2	2	2	2	2	10	3	1	1
69	1	0	2	1	1	1	1	10	2	1	1
69	2	0	2	1	1	1	2	10	3	1	1
70	1	5	2	2	2	1	1	10	3	1	2
70	2	4	2	2	2	1	2	10	2	1	2
71	2	5	1	1	2	2	2	10	3	1	2
72	2	4	1	1	1	2	2	10	3	1	2
73	2	5	1	1	1	1	1	10	3	1	2
73	1	3	2	1	2	2	1	10	3	1	1
73	1	0	2	2	1	1	1	10	2	1	1
73	1	0	1	1	1	1	2	10	3	1	1
73	2	0	1	1	1	1	1	10	3	1	1
74	2	5	2	2	1	1	1	10	3	1	2
74	2	0	1	1	2	2	1	10	3	1	1
75	2	0	2	1	1	1	1	10	2	1	1
76	1	0	2	1	1	1	2	10	2	1	1
26	2	5	2	1	2	1	1	9	3	1	2
27	2	5	2	2	1	2	1	9	2	1	2
27	1	4	1	1	1	2	2	9	3	1	2
28	1	5	1	2	1	1	2	9	2	1	2
28	1	4	1	1	1	2	2	9	2	1	2
29	1	5	1	2	1	1	2	9	2	1	2
29	1	5	2	1	1	1	2	9	3	1	2
29	1	5	1	1	1	1	1	9	3	1	2
29	1	4	1	1	2	1	1	9	3	1	2
29	2	1	2	2	2	1	1	9	2	1	2
30	2	5	1	2	1	1	1	9	2	1	2
30	1	5	2	2	1	2	2	9	2	1	2
30	1	5	2	2	1	1	2	9	2	1	2
30	1	4	2	2	1	1	2	9	3	1	2
31	2	5	2	2	1	1	2	9	2	1	2
31	1	5	2	1	1	2	2	9	3	1	2
31	1	5	1	1	1	1	1	9	3	1	2
31	2	4	1	2	1	1	2	9	3	1	2
31	1	4	1	1	1	1	1	9	3	1	2
32	1	5	1	1	1	1	1	9	2	1	2
